nCatag1Index	nCatag2Index	nCatag3Index	nFurnitureType	dwFurnitureID	nRepresentID	nBrushModeCnt	szName	nQuality	bInteract	szScaleRange	bShowWhenNotGot	bNew	bChainPlace	bForTest
3	1	0	1	876	6937		黄锦牵牛	3		0.5;1.2			1	
3	1	0	1	877	6938		夜雨玫瑰	3		0.5;1.2			1	
3	1	0	1	878	6939		湖风玫瑰	2		0.5;1.2			1	
3	1	0	1	879	6940		涵春玫瑰	4		0.5;1.2			1	
3	1	0	1	880	6941		灿晖玫瑰	2		0.5;1.2			1	
3	1	0	1	881	6942		粉团玫瑰	2		0.5;1.2			1	
3	1	0	1	882	6943		朱楼玫瑰	2		0.5;1.2			1	
3	1	0	1	883	6944		禁彩玫瑰	3		0.5;1.2			1	
3	1	0	1	884	6945		素信玫瑰	3		0.5;1.2			1	
3	1	0	1	885	6946		虹霞玫瑰	4		0.5;1.2			1	
3	1	0	1	886	6947		曦晖玫瑰	2		0.5;1.2			1	
3	1	0	1	887	6948		彩色郁金香	3		0.5;1.2			1	
3	1	0	1	888	6949		绯色郁金香	2		0.5;1.2			1	
3	1	0	1	889	6950		红郁金香	2		0.5;1.2			1	
3	1	0	1	890	6951		白郁金香	3		0.5;1.2			1	
3	1	0	1	891	6952		黄郁金香	2		0.5;1.2			1	
3	1	0	1	894	6955		荧蓝菌	3		0.5;1.2			1	
3	1	0	1	895	6956		荧红菌	2		0.5;1.2			1	
3	1	0	1	896	6957		荧紫菌	3		0.5;1.2			1	
3	1	0	1	897	6958		荧白菌	2		0.5;1.2			1	
3	1	0	1	898	6959		荧黄菌	2		0.5;1.2			1	
2	4	0	1	1829	9028		三江四海桌	4					1	1
4	10	0	1	1830	9029		松软土堆	1	1					
2	13	0	1	1834	9032		苏芳染妆案·一	3	1					
2	13	0	1	1835	9033		苏芳染妆案·二	4	1					
4	10	0	1	1836	9034		酒桶	2	1					
4	10	0	1	1837	9035		食盘	1	1					
3	4	0	1	1840	9038		杏花	3						
3	4	0	1	1841	9039		曲干流苏	3						
3	4	0	1	1842	9040		流苏	3						
3	4	0	1	1843	9041		广陵修竹	3		0.5;1.2				
3	4	0	1	1844	9042		巴陵桃花	4						
3	4	0	1	1848	9046		矮栾树	2		0.5;1.2				
3	4	0	1	1850	9048		红叶李近属	3		0.5;1.2				
3	4	0	1	1851	9049		虬干蟠桃树·一	2						
3	4	0	1	1852	9050		虬干蟠桃树·二	2						
3	1	0	1	1855	9053		韭莲	2		0.5;1.2			1	
3	4	0	1	1857	9055		虬干蟠桃树·三	2		0.5;1.2				
3	4	0	1	1858	9056		乌桕	4		0.5;1.2				
3	3	0	1	1861	9059		夏生栾树	3		0.5;1.2			1	
3	3	0	1	1862	9060		秋生栾树	3		0.5;1.2			1	
3	5	0	1	1863	9061		池生石苔	1		0.5;1.2			1	
3	5	0	1	1864	9062		池生菖蒲	1		0.5;1.2			1	
3	5	0	1	1865	9063		池生水藻·一	1		0.5;1.2			1	
3	5	0	1	1866	9064		池生水藻·二	1		0.5;1.2			1	
3	5	0	1	1867	9065		池生对座草·一	1		0.5;1.2			1	
3	5	0	1	1868	9066		池生对座草·二	1		0.5;1.2			1	
3	5	2	1	1869	9067		瘦西湖荷花·一	1		0.5;1.2			1	
3	5	2	1	1870	9068		瘦西湖荷花·二	3		0.5;1.2			1	
3	5	2	1	1871	9069		瘦西湖荷花·三	4		0.5;1.2			1	
3	3	0	1	1872	9087		西瓜秧	2		0.5;1.2			1	
3	3	0	1	1873	9088		西瓜藤	2		0.5;1.2			1	
2	5	0	1	1875	9090		不问世事坐垫	2	1				1	
2	17	0	1	1876	9091		不能怂	4		0.5;1.2			1	
2	5	0	1	1877	9092		我独醒椅	4	1				1	
2	5	0	1	1878	9093		不见万物椅	3	1				1	
2	4	0	1	1879	9094		不求甚解几	3					1	
2	9	0	1	1901	9117		柔情似水枕	4		0.5;1.2			1	1
3	5	3	1	1902	9118		睡莲·一	2		0.5;1.2			1	
3	5	3	1	1903	9119		睡莲·二	2		0.5;1.2			1	
3	5	3	1	1904	9120		睡莲·三	2		0.5;1.2			1	
3	5	3	1	1905	9121		睡莲·四	3		0.5;1.2			1	
3	5	3	1	1906	9122		睡莲·五	3		0.5;1.2			1	
3	5	3	1	1907	9123		睡莲·六	4		0.5;1.2			1	
3	5	3	1	1908	9124		睡莲·七	4		0.5;1.2			1	
2	3	0	1	1909	9125		君相迎坐障	4					1	1
2	8	0	1	1910	9126		玉帔冰纨	3		0.5;1.2			1	
2	7	0	1	1911	9127		凌雪阁褐毡	2		0.5;1.2			1	
4	10	0	1	1912	9128		灰砖灶台·二	3						1
4	10	0	1	1913	9129		灰砖灶台·三	3						1
3	7	0	1	1914	9130		太湖石影蔽	2						
3	7	0	1	1915	9131		涂胡粉影蔽	2						
1	5	4	1	1916	9132		茅檐门	1						
1	5	1	1	1917	9133		乌栅墙·十四	3						
1	5	6	1	1918	9134		蕉叶竹墙·十二	3						
1	5	3	1	1919	9135		绿竹墙·九	1						
1	12	12	1	1920	9136		楠竹篱·十	2						
1	12	4	1	1921	9137		汉白石栏杆·七	2						
1	12	1	1	1922	9138		梵意石栏杆·七	1						
1	12	2	1	1923	9139		柴篱·九	4						
1	12	3	1	1924	9140		翠泠竹篱·七	2						
1	12	6	1	1925	9141		平江石栏杆·七	3						
1	12	10	1	1926	9142		杂色竹篱·七	1						
1	12	18	1	1927	9143		淇竹篱·九	1						
1	12	14	1	1928	9144		箦竹篱·七	3						
1	12	7	1	1929	9145		浅芜柴篱·七	1						
1	12	8	1	1930	9146		青竹篱·九	1						
1	12	11	1	1931	9147		猗竹篱·九	2						
3	9	4	1	1932	9148		瑞象·十一	3		0.5;1.2			1	
3	9	4	1	1933	9149		瑞象·十二	3		0.5;1.2			1	
3	9	4	1	1934	9150		瑞象·十三	3		0.5;1.2			1	
3	9	4	1	1936	9152		瑞象·十四	3		0.5;1.2			1	
4	1	0	2	1439	9167		天涯独行	4		0.5;1.2	1		0	
3	1	0	1	1937	9169		蒲公英花·一	1		0.5;1.2			1	
3	1	0	1	1938	9170		蒲公英花·二	1		0.5;1.2			1	
3	1	0	1	1939	9171		蒲公英花·三	1		0.5;1.2			1	
2	5	0	1	1940	9172		兔兔摇酒胡椅	4					1	
4	1	0	2	1440	9173		游梦仙	4		0.5;1.2	1		0	
1	10	0	1	1941	9175	2	测试水池1	1						1
1	10	0	1	1942	9176	2	测试水池2	1						1
2	16	0	1	1950	9184		挂饰						1	1
2	9	0	1	1951	9185		抱枕						1	1
2	8	0	1	1952	9186		挂帘						1	1
2	1	0	1	1953	9187		被褥							1
2	5	0	1	1954	9188	0	燕宾椅	4	1			1	1	
2	5	0	1	1955	9189		坐垫						1	1
2	4	0	1	1956	9190	0	苹野几	4	0			1	1	
2	5	0	1	1957	9191		椅子						1	1
2	6	0	1	1958	9192		立屏						1	1
2	6	0	1	1959	9193		立屏						1	1
2	6	0	1	1960	9194		立屏						1	1
2	6	0	1	1961	9195		立屏						1	1
2	6	0	1	1962	9196		立屏						1	1
2	6	0	1	1963	9197		立屏						1	1
3	13	0	1	1964	9198		盆栽						1	1
3	13	0	1	1965	9199		盆栽						1	1
3	5	4	1	1966	9200		浮萍						1	1
3	5	4	1	1967	9201		浮萍						1	1
3	5	4	1	1968	9202		浮萍						1	1
2	7	0	1	1969	9203		地毯						1	1
2	8	0	1	1970	9204		挂帘						1	1
2	7	0	1	1971	9205		地毯						1	1
2	5	0	1	1972	9206		椅子						1	1
2	8	0	1	1973	9207		挂帘						1	1
2	5	0	1	1974	9208		椅子						1	1
2	6	0	1	1975	9209		屏风						1	1
2	6	0	1	1976	9210		屏风						1	1
2	6	0	1	1977	9211		屏风						1	1
2	6	0	1	1978	9212		屏风						1	1
2	5	0	1	1979	9213		椅子						1	1
2	5	0	1	1980	9214		椅子						1	1
2	5	0	1	1981	9215		椅子						1	1
2	6	0	1	1982	9216		屏风						1	1
4	1	0	2	1441	9217		大唐食神	4		0.5;1.2	1		0	
3	9	0	1	2041	9413		华星秋月	3		0.5;1.2		1	1	
2	7	0	1	2042	9415	0	步步平安毡	4	0	0.5;1.2		1	1	
4	1	0	2	227	2227		一步登天	4		0.5;1.2	0		0	
4	1	0	2	510	2510		七巧令	4		0.5;1.2	0		0	
4	1	0	2	511	2511		七巧令·旺旺	4		0.5;1.2	0		0	
4	1	0	2	616	2616		七巧令·碧海追光	4		0.5;1.2	0		0	
4	1	0	2	171	2171		七巧坠·摆摆	4		0.5;1.2	0		0	
4	1	0	2	561	2561		万物有灵	4		0.5;1.2	0		0	
4	1	0	2	533	2533		万里长风·筑歌	4		0.5;1.2	0		0	
4	1	0	2	581	2581		三味净琉璃·鸿	4		0.5;1.2	0		0	
4	1	0	2	597	2597		不见万物·鸿	4		0.5;1.2	0		0	
4	1	0	2	570	2570		不败长枪	4		0.5;1.2	0		0	
4	1	0	2	639	2639		临江仙	4		0.5;1.2	0		0	
4	1	0	2	90	2090		丹枫鸣	4		0.5;1.2	0		0	
4	1	0	2	621	2621		九州定鼎	4		0.5;1.2	0		0	
4	1	0	2	499	2499		九州纵横·破云	4		0.5;1.2	0		0	1
4	1	0	2	65	2065		乾元葫芦	3		0.5;1.2	0		0	
4	1	0	2	94	2094		二师兄	4		0.5;1.2	0		0	
4	1	0	2	536	2536		云渡莲舟	4		0.5;1.2	0		0	
4	1	0	2	551	2551		云灯拱月	4		0.5;1.2	0		0	
4	1	0	2	359	2359		云香染扇	4		0.5;1.2	0		0	
4	1	0	2	515	2515		云鸾舞镜	4		0.5;1.2	0		0	
4	1	0	2	242	2242		云鹤呈玉祥	4		0.5;1.2	0		0	
4	1	0	2	172	2172		京之东七巧令	4		0.5;1.2	0		0	
4	1	0	2	539	2539		伶雀飞花	4		0.5;1.2	0		0	
4	1	0	2	248	2248		伸头探脑·七艺	4		0.5;1.2	0		0	
4	1	0	2	216	2216		伸头探脑·不戒	4		0.5;1.2	0		0	
4	1	0	2	378	2378		伸头探脑·心剑	4		0.5;1.2	0		0	
4	1	0	2	178	2178		伸头探脑·酣醉	4		0.5;1.2	0		0	
4	1	0	2	380	2380		伸头探脑·问道	4		0.5;1.2	0		0	
4	1	0	2	379	2379		伸头探脑·隐遁	4		0.5;1.2	0		0	
4	1	0	2	41	2041		佑安	3		0.5;1.2	0		0	
4	1	0	2	653	2653		余音绕梁	4		0.5;1.2	0		0	
4	1	0	2	675	2675		佳偶天成·文鸳	4		0.5;1.2	0		0	
4	1	0	2	676	2676		佳偶天成·清鸯	4		0.5;1.2	0		0	
4	1	0	2	628	2628		侠行剑歌	4		0.5;1.2	0		0	
4	1	0	2	634	2634		侠骨意	4		0.5;1.2	0		0	
4	1	0	2	557	2557		倒行山海	4		0.5;1.2	0		0	
4	1	0	2	537	2537		倚寒楼	4		0.5;1.2	0		0	
4	1	0	2	466	2466		倦风尘	4		0.5;1.2	0		0	
4	1	0	2	98	2098		倾橙之恋	4		0.5;1.2	0		0	
4	1	0	2	156	2156		傲世天下·三刀六洞	4		0.5;1.2	0		0	
4	1	0	2	530	2530		僵尸挂件1	4		0.5;1.2	0		0	
4	1	0	2	333	2333		冠世风流·金线血河	4		0.5;1.2	0		0	
4	1	0	2	448	2448		冥首	4		0.5;1.2	0		0	
4	1	0	2	696	2696		冰壶咽·棠满	4		0.5;1.2	0		0	
4	1	0	2	701	2701		冰壶咽·霜月	4		0.5;1.2	0		0	
4	1	0	2	643	2643		冷魄琼枝	4		0.5;1.2	0		0	
4	1	0	2	235	2235		净露洗心	4		0.5;1.2	0		0	
4	1	0	2	715	2715		凌幡折风·乾坤游	4		0.5;1.2	0		0	
4	1	0	2	620	2620		凛花弄剑	4		0.5;1.2	0		0	
4	1	0	2	491	2491		凝碧薇	4		0.5;1.2	0		0	
4	1	0	2	659	2659		凤吟天问	4		0.5;1.2	0		0	
4	1	0	2	554	2554		凤引金琯	4		0.5;1.2	0		0	
4	1	0	2	647	2647		凤鸣梧枝	4		0.5;1.2	0		0	
4	1	0	2	556	2556		出渊云格	4		0.5;1.2	0		0	
4	1	0	2	226	2226		刀鸣逢鬼泣	4		0.5;1.2	0		0	
4	1	0	2	685	2685		切曲勾连	4		0.5;1.2	0		0	
4	1	0	2	441	2441		判世	4		0.5;1.2	0		0	
4	1	0	2	310	2310		刹那荒火	4		0.5;1.2	0		0	
4	1	0	2	278	2278		剑啸青穹·庚午之谪	4		0.5;1.2	0		0	
4	1	0	2	45	2045		剑归	3		0.5;1.2	0		0	
4	1	0	2	58	2058		剑流星	4		0.5;1.2	0		0	
4	1	0	2	113	2113		剑胆琴心	4		0.5;1.2	0		0	
4	1	0	2	132	2132		剑胆琴心·丹阳之义	4		0.5;1.2	0		0	
4	1	0	2	534	2534		剑鸣八荒·刺秦	4		0.5;1.2	0		0	1
4	1	0	2	354	2354		功夫面馆	4		0.5;1.2	0		0	
4	1	0	2	293	2293		劫海龙旗	4		0.5;1.2	0		0	
4	1	0	2	339	2339		包子铺·虎仔	4		0.5;1.2	0		0	
4	1	0	2	97	2097		化蝶·岚	4		0.5;1.2	0		0	
4	1	0	2	504	2504		北射天狼	4		0.5;1.2	0		0	
4	1	0	2	265	2265		十二翼晨曦	4		0.5;1.2	0		0	
4	1	0	2	595	2595		千人屠双鳄·鸿	4		0.5;1.2	0		0	
4	1	0	2	328	2328		千杯清净	4		0.5;1.2	0		0	
4	1	0	2	651	2651		千秋盏	4		0.5;1.2	0		0	
4	1	0	2	54	2054		千蛛刺	2		0.5;1.2	0		0	
4	1	0	2	121	2121		午	3		0.5;1.2	0		0	
4	1	0	2	622	2622		卦预乾坤	4		0.5;1.2	0		0	
4	1	0	2	613	2613		即离	4		0.5;1.2	0		0	
4	1	0	2	283	2283		原天音	4		0.5;1.2	0		0	
4	1	0	2	128	2128		名满天下·俱灭轮	4		0.5;1.2	0		0	
4	1	0	2	159	2159		吾心自在	3		0.5;1.2	0		0	
4	1	0	2	314	2314		和言·情悦	4		0.5;1.2	0		0	
4	1	0	2	657	2657		咫尺桃源	4		0.5;1.2	0		0	
4	1	0	2	709	2709		啼晓	4		0.5;1.2	0		0	
4	1	0	2	233	2233		四海归一·逝水	4		0.5;1.2	0		0	
4	1	0	2	608	2608		因花生·鸿	4		0.5;1.2	0		0	
4	1	0	2	264	2264		地舆天盖	4		0.5;1.2	0		0	
4	1	0	2	468	2468		垂阳	4		0.5;1.2	0		0	
4	1	0	2	316	2316		塞外声	4		0.5;1.2	0		0	
4	1	0	2	451	2451		墨忘水	4		0.5;1.2	0		0	
4	1	0	2	463	2463		壶中天星	4		0.5;1.2	0		0	
4	1	0	2	176	2176		壶天	4		0.5;1.2	0		0	
4	1	0	2	538	2538		夏语铃琅	4		0.5;1.2	0		0	
4	1	0	2	632	2632		夕殿阑灯	4		0.5;1.2	0		0	
4	1	0	2	313	2313		夜幕星河	4		0.5;1.2	0		0	
4	1	0	2	604	2604		夜话·白鹭·鸿	4		0.5;1.2	0		0	
4	1	0	2	250	2250		大梦千年	4		0.5;1.2	0		0	
4	1	0	2	263	2263		大筷朵颐	4		0.5;1.2	0		0	
4	1	0	2	55	2055		天字·冥鹫轮	4		0.5;1.2	0		0	
4	1	0	2	708	2708		天宫千佛	4		0.5;1.2	0		0	
4	1	0	2	140	2140		天工匣·祥腾	3		0.5;1.2	0		0	
4	1	0	2	664	2664		天怒惊霆戟	4		0.5;1.2	0		0	
4	1	0	2	308	2308		天成林崖	4		0.5;1.2	0		0	
4	1	0	2	414	2414		天涯清露	4		0.5;1.2	0		0	
4	1	0	2	700	2700		天道之剑	4		0.5;1.2	0		0	
4	1	0	2	126	2126		太平狮子头	4		0.5;1.2	0		0	
4	1	0	2	609	2609		夺命三千·鸿	4		0.5;1.2	0		0	
4	1	0	2	279	2279		威破赤霄·甲子之拥	4		0.5;1.2	0		0	1
4	1	0	2	501	2501		威硎震天	4		0.5;1.2	0		0	
4	1	0	2	321	2321		威震天下·金龙铃鼓	4		0.5;1.2	0		0	
4	1	0	2	257	2257		威震诸侯·金钟照胆	4		0.5;1.2	0		0	
4	1	0	2	88	2088		嫡榕转	3		0.5;1.2	0		0	
4	1	0	2	582	2582		孟秋砚·鸿	4		0.5;1.2	0		0	
4	1	0	2	626	2626		宁盈年年	4		0.5;1.2	0		0	
4	1	0	2	400	2400		定	4		0.5;1.2	0		0	
4	1	0	2	531	2531		定乾坤	4		0.5;1.2	0		0	
4	1	0	2	332	2332		定星月	4		0.5;1.2	0		0	
4	1	0	2	615	2615		寄情	4		0.5;1.2	0		0	
4	1	0	2	550	2550		寒枝惊羽	4		0.5;1.2	0		0	
4	1	0	2	356	2356		寒渊萧雪	4		0.5;1.2	0		0	
4	1	0	2	387	2387		寒琼	4		0.5;1.2	0		0	
4	1	0	2	679	2679		寰宇象昭	4		0.5;1.2	0		0	
4	1	0	2	637	2637		寻珍味·虎仔	4		0.5;1.2	0		0	
4	1	0	2	707	2707		寻诗	4		0.5;1.2	0		0	
4	1	0	2	238	2238		射雕引	4		0.5;1.2	0		0	
4	1	0	2	2	2002		小悟空	3		0.5;1.2	0		0	
4	1	0	2	1	2001		小邪子的福娃娃	2		0.5;1.2	0		0	
4	1	0	2	16	2016		屠狼箭	2		0.5;1.2	0		0	
4	1	0	2	516	2516		山泷青阳	4		0.5;1.2	0		0	
4	1	0	2	475	2475		山海间	4		0.5;1.2	0		0	
4	1	0	2	460	2460		山秀屏深	4		0.5;1.2	0		0	
4	1	0	2	253	2253		岐黄篓	4		0.5;1.2	0		0	
4	1	0	2	655	2655		幽兰韵	4		0.5;1.2	0		0	
4	1	0	2	730	2730		幽篁栖桐·情思	4		0.5;1.2	0		0	
4	1	0	2	729	2729		幽篁栖桐·明江	4		0.5;1.2	0		0	1
4	1	0	2	728	2728		幽篁栖桐·英菲	4		0.5;1.2	0		0	
4	1	0	2	731	2731		幽篁栖桐·远怀	4		0.5;1.2	0		0	1
4	1	0	2	224	2224		弓鸣戾鹭·津	4		0.5;1.2	0		0	
4	1	0	2	678	2678		引魂骨	4		0.5;1.2	0		0	
4	1	0	2	92	2092		弥天	4		0.5;1.2	0		0	
4	1	0	2	593	2593		影傀儡·鸿	4		0.5;1.2	0		0	
4	1	0	2	329	2329		影摇红	4		0.5;1.2	0		0	
4	1	0	2	726	2726		彻骨寒	4		0.5;1.2	0		0	
4	1	0	2	610	2610		徊·鸿	4		0.5;1.2	0		0	
4	1	0	2	684	2684		徊光琉玉	4		0.5;1.2	0		0	
4	1	0	2	327	2327		徘	4		0.5;1.2	0		0	
4	1	0	2	142	2142		心悦	3		0.5;1.2	0		0	
4	1	0	2	691	2691		忆兮·从来不用	4		0.5;1.2	0		0	
4	1	0	2	689	2689		忆兮·城守铁龙斧	4		0.5;1.2	0		0	
4	1	0	2	693	2693		忆兮·日影天宇姬神	4		0.5;1.2	0		0	
4	1	0	2	687	2687		忆兮·朱琉璃弁天	4		0.5;1.2	0		0	
4	1	0	2	688	2688		忆兮·横江锁	4		0.5;1.2	0		0	
4	1	0	2	686	2686		忆兮·猿骨笛	4		0.5;1.2	0		0	
4	1	0	2	690	2690		忆兮·盘龙齐眉棍	4		0.5;1.2	0		0	
4	1	0	2	695	2695		忆兮·贪眼黑狼刀	4		0.5;1.2	0		0	
4	1	0	2	692	2692		忆兮·飞星流彩	4		0.5;1.2	0		0	
4	1	0	2	694	2694		忆兮·黛雪剑	4		0.5;1.2	0		0	
4	1	0	2	105	2105		忘情寒玉树	4		0.5;1.2	0		0	
4	1	0	2	268	2268		忠魂	4		0.5;1.2	0		0	
4	1	0	2	526	2526		念长安	4		0.5;1.2	0		0	
4	1	0	2	714	2714		怒斗高岗	4		0.5;1.2	0		0	
4	1	0	2	718	2718		怒血奔雷	4		0.5;1.2	0		0	
4	1	0	2	315	2315		情	4		0.5;1.2	0		0	
4	1	0	2	93	2093		情人枕·天下之雄	4		0.5;1.2	0		0	
4	1	0	2	323	2323		情玉流磐	4		0.5;1.2	0		0	
4	1	0	2	272	2272		惊声尖叫	4		0.5;1.2	0		0	
4	1	0	2	535	2535		惊天断魂	4		0.5;1.2	0		0	
4	1	0	2	1442	9252		惜落羽	4		0.5;1.2	0		0	
4	1	0	2	306	2306		愤怒的鸟杖	4		0.5;1.2	0		0	
4	1	0	2	572	2572		我教红丝带	4		0.5;1.2	0		0	
4	1	0	2	721	2721		戒方	4		0.5;1.2	0		0	
4	1	0	2	68	2068		战无不胜·盾	4		0.5;1.2	0		0	
4	1	0	2	612	2612		战渊	4		0.5;1.2	0		0	
4	1	0	2	652	2652		承岚	4		0.5;1.2	0		0	
4	1	0	2	645	2645		折羽避尘	4		0.5;1.2	0		0	
4	1	0	2	529	2529		抚仙忘忧	4		0.5;1.2	0		0	
4	1	0	2	710	2710		抛玉燕	4		0.5;1.2	0		0	
4	1	0	2	275	2275		抽云探海	4		0.5;1.2	0		0	
4	1	0	2	30	2030		拂尘	2		0.5;1.2	0		0	
4	1	0	2	500	2500		拭剑江山·震眩炎雷	4		0.5;1.2	0		0	
4	1	0	2	413	2413		指流丹	4		0.5;1.2	0		0	
4	1	0	2	605	2605		挑天·鸿	4		0.5;1.2	0		0	
4	1	0	2	496	2496		揽芳华	4		0.5;1.2	0		0	
4	1	0	2	607	2607		摄心凌魄·鸿	4		0.5;1.2	0		0	
4	1	0	2	588	2588		擎风龙旗·鸿	4		0.5;1.2	0		0	
4	1	0	2	69	2069		攻无不克·盾	4		0.5;1.2	0		0	
4	1	0	2	469	2469		敛红尘	4		0.5;1.2	0		0	
4	1	0	2	453	2453		文韬武略·戾天弯刀	4		0.5;1.2	0		0	
4	1	0	2	670	2670		斩疏狂	4		0.5;1.2	0		0	
4	1	0	2	486	2486		旌风	4		0.5;1.2	0		0	
4	1	0	2	127	2127		无量妙法音	4		0.5;1.2	0		0	
4	1	0	2	574	2574		无隙	4		0.5;1.2	0		0	
4	1	0	2	633	2633		明宵小兔灯	4		0.5;1.2	0		0	
4	1	0	2	324	2324		明山春水	4		0.5;1.2	0		0	
4	1	0	2	369	2369		明月幽昙	4		0.5;1.2	0		0	
4	1	0	2	630	2630		明珠箢	4		0.5;1.2	0		0	
4	1	0	2	719	2719		星河落	4		0.5;1.2	0		0	
4	1	0	2	297	2297		星络缀金	4		0.5;1.2	0		0	
4	1	0	2	61	2061		星辰	4		0.5;1.2	0		0	
4	1	0	2	482	2482		晓春临	4		0.5;1.2	0		0	
4	1	0	2	704	2704		晚枝禅云·漱月	4		0.5;1.2	0		0	
4	1	0	2	705	2705		晚枝禅云·紫萸	4		0.5;1.2	0		0	
4	1	0	2	494	2494		晷煌	4		0.5;1.2	0		0	
4	1	0	2	503	2503		暖馨匣	4		0.5;1.2	0		0	
4	1	0	2	370	2370		暗香疏影	4		0.5;1.2	0		0	
4	1	0	2	524	2524		暮归人	4		0.5;1.2	0		0	
4	1	0	2	317	2317		月上枝	4		0.5;1.2	0		0	
4	1	0	2	548	2548		月梦清秋·扇	4		0.5;1.2	0		0	
4	1	0	2	618	2618		月泠竹风	4		0.5;1.2	0		0	
4	1	0	2	623	2623		朝露昙华	4		0.5;1.2	0		0	
4	1	0	2	192	2192		木小呆	3		0.5;1.2	0		0	
4	1	0	2	191	2191		木武童	4		0.5;1.2	0		0	
4	1	0	2	559	2559		束月流弦	4		0.5;1.2	0		0	
4	1	0	2	367	2367		松露仙葫	4		0.5;1.2	0		0	
4	1	0	2	296	2296		极乐·不持扇	4		0.5;1.2	0		0	
4	1	0	2	532	2532		枕戈待战·金龙啸日	4		0.5;1.2	0		0	
4	1	0	2	102	2102		果萌萌	2		0.5;1.2	0		0	
4	1	0	2	456	2456		桀骜不驯·赤羽旗	4		0.5;1.2	0		0	
4	1	0	2	636	2636		桃影闲心	4		0.5;1.2	0		0	
4	1	0	2	307	2307		桃穂燕归	4		0.5;1.2	0		0	
4	1	0	2	546	2546		梅隐墨骨	4		0.5;1.2	0		0	
4	1	0	2	449	2449		梦鹏	4		0.5;1.2	0		0	
4	1	0	2	360	2360		梨落珍珑	4		0.5;1.2	0		0	
4	1	0	2	398	2398		樱蕊金玉盘	4		0.5;1.2	0		0	
4	1	0	2	446	2446		步血行歌	4		0.5;1.2	0		0	
4	1	0	2	619	2619		残阳祸心	4		0.5;1.2	0		0	
4	1	0	2	568	2568		毒蛛之刺	4		0.5;1.2	0		0	
4	1	0	2	629	2629		毕方逐煦	4		0.5;1.2	0		0	
4	1	0	2	654	2654		水天龙吟	4		0.5;1.2	0		0	
4	1	0	2	311	2311		水长生·皂黄龙	4		0.5;1.2	0		0	
4	1	0	2	577	2577		水长生·雪银莲	4		0.5;1.2	0		0	
4	1	0	2	119	2119		永动小鸡	3		0.5;1.2	0		0	
4	1	0	2	471	2471		永怀	4		0.5;1.2	0		0	
4	1	0	2	174	2174		汉服娃娃·听雨	4		0.5;1.2	0		0	
4	1	0	2	382	2382		江湖路	4		0.5;1.2	0		0	
4	1	0	2	663	2663		沉海坠渊	4		0.5;1.2	0		0	
4	1	0	2	495	2495		沐血歌	4		0.5;1.2	0		0	
4	1	0	2	402	2402		沧海奔流·毕方吞焰	4		0.5;1.2	0		0	
4	1	0	2	563	2563		沧海悬壶	4		0.5;1.2	0		0	
4	1	0	2	668	2668		沧海狂澜·横行虿鬼	4		0.5;1.2	0		0	
4	1	0	2	485	2485		泽荒	4		0.5;1.2	0		0	
4	1	0	2	355	2355		洛城春暮	4		0.5;1.2	0		0	
4	1	0	2	477	2477		流莺	4		0.5;1.2	0		0	
4	1	0	2	641	2641		浮生绘扇	4		0.5;1.2	0		0	
4	1	0	2	635	2635		浮香比翼	4		0.5;1.2	0		0	
4	1	0	2	454	2454		海晏河清·赤羽旗	4		0.5;1.2	0		0	
4	1	0	2	673	2673		海韵·灵贝	4		0.5;1.2	0		0	
4	1	0	2	674	2674		海韵·珠颜	4		0.5;1.2	0		0	
4	1	0	2	697	2697		消魂误	4		0.5;1.2	0		0	
4	1	0	2	470	2470		涉川	4		0.5;1.2	0		0	
4	1	0	2	270	2270		淡墨清毫	4		0.5;1.2	0		0	
4	1	0	2	666	2666		清空挂角·天心照	4		0.5;1.2	0		0	
4	1	0	2	452	2452		清露葫芦	4		0.5;1.2	0		0	
4	1	0	2	464	2464		清风朗月	4		0.5;1.2	0		0	
4	1	0	2	50	2050		渔·临渊	3		0.5;1.2	0		0	
4	1	0	2	576	2576		溯梦·鸿	4		0.5;1.2	0		0	
4	1	0	2	585	2585		潺·鸿	4		0.5;1.2	0		0	
4	1	0	2	47	2047		瀚海雄风·弓	4		0.5;1.2	0		0	
4	1	0	2	237	2237		火麟困	4		0.5;1.2	0		0	
4	1	0	2	62	2062		灵符葫芦	4		0.5;1.2	0		0	
4	1	0	2	362	2362		灵鸟白心	4		0.5;1.2	0		0	
4	1	0	2	461	2461		炎狱霆音	4		0.5;1.2	0		0	
4	1	0	2	274	2274		炽角皇	4		0.5;1.2	0		0	
4	1	0	2	716	2716		烈焰离渊·生死决	4		0.5;1.2	0		0	
4	1	0	2	334	2334		烽火八方·金线血河	4		0.5;1.2	0		0	
4	1	0	2	584	2584		焰·鸿	4		0.5;1.2	0		0	
4	1	0	2	282	2282		焰归	4		0.5;1.2	0		0	
4	1	0	2	702	2702		照晴花	4		0.5;1.2	0		0	
4	1	0	2	462	2462		燕影横窗	4		0.5;1.2	0		0	
4	1	0	2	59	2059		牛角盾	4		0.5;1.2	0		0	
4	1	0	2	521	2521		特·舟雨眠·伞	4		0.5;1.2	0		0	
4	1	0	2	348	2348		犀角照水	4		0.5;1.2	0		0	
4	1	0	2	508	2508		狡悲	4		0.5;1.2	0		0	
4	1	0	2	177	2177		独山玉菩提	3		0.5;1.2	0		0	
4	1	0	2	155	2155		独步天下·盾合八荒	4		0.5;1.2	0		0	
