dwID	Path	Frame	szTip	szSource
100000182	ui\Image\Homeland\data\source\Home\furniture\byobu\Byobu2_1_1001.mesh.tga	0	初见隔画屏，脉脉不得语。重逢已两立，旧情诉剑知。	战阶9阶
100000183	ui\Image\Homeland\data\source\Home\furniture\byobu\byobu2_1_1005.mesh.tga	0	高山种芙蓉，复经黄檗坞。果得一莲时，流离婴辛苦。	园宅会赛
100000184	ui\Image\Homeland\data\source\Home\furniture\chair\Chair1_1_1001.mesh.tga	0	一方京兆葵草坐席。本朝高坐具虽已初兴，世人却仍嗜用席。	生活技能
100000185	ui\Image\Homeland\data\source\Home\furniture\chair\Chair1_1_1002.mesh.tga	0	一块汾州龙须席。龙须席，本朝十三郡皆有土贡，是最常见的编席。	园宅币
100000186	ui\Image\Homeland\data\source\Home\furniture\chair\Chair1_1_1003.mesh.tga	0	桑木长凳一抬，不饰涂髹，大唐四方随处可见。	生活技能
100000187	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1001.mesh.tga	0	一方素髹桐木杌子。杌子，或曰“小床”、“方床子”，像“兀”字形也。	生活技能
100000188	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1002.mesh.tga	0	雕枋桐木杌子一方，装四横枨，枋材雕花为饰，通体素髹。	园宅币
100000189	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1003.mesh.tga	0	一方独坐榻式文柏绳床。绳床初传入中土时，多为无脚坐卧具。后床脚渐高，世人多言皆因比丘坐禅时入睡被蛇咬而亡，佛陀始准比丘在床下设脚。	园宅币
100000190	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1004.mesh.tga	0	一只宝相面桑木杌子，面如宝相花形，通体素髹。宝相花，成于齐时，是对本朝所常用一类装饰纹样的统称，多为六出、八出莲花形。	战阶3阶
100000191	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1005.mesh.tga	0	一只花梨木壸门杌子。木作器足、枨之间，分饰牙盘，令镂空形如门者，呼为壸门。壸，音同“捆”，时人亦讹写为“壶”，或曰源自佛门牙脚帐装饰之法。本朝高桌装饰，习用宽唇牙盘壸门。	园宅币
100000192	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1006.mesh.tga	0		生活技能
100000193	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1007.mesh.tga	0	花梨木栅足长凳一抬，形如夹膝。夹膝，即凭几，器型狭长，可供凭靠，栅足微曲，以便凭倚时舒适。海外诸国呼曰“挟轼”，盖以音讹也。世又有“隐膝”、“隐几”，与夹膝相类。	小区5级
100000194	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1009.mesh.tga	0	素髹桑木长凳一抬。素髹，一名单漆，虽只一二颜色，却需经麻灰反复刮抹，数度上漆、打磨。设若刮涂稍有不慎，抑或漆笔沾污丝毫，则功归一篑也。素髹成器，以髹面平整、光采润泽者为上。	园宅币
100000195	ui\Image\Homeland\data\source\Home\furniture\chair\Chair3_1_1007.mesh.tga	0		园宅币
100000196	ui\Image\Homeland\data\source\Home\furniture\chair\Chair3_1_1008.mesh.tga	0	一方带扶手榧木绳床。本朝绳床，坐面宽阔，多有围栏，初多由僧人用，后僧俗皆习用。	园宅币
100000197	ui\Image\Homeland\data\source\Home\furniture\chair\Chair3_1_1009.mesh.tga	0	团花铜平脱桑木扶手倚子一座，通体素髹。本朝倚子，可指木椅，可指倚子式绳床。此倚搭脑呈弓形，低于人肩，此国朝习用制也。	生活技能
100000198	ui\Image\Homeland\data\source\Home\furniture\chair\Chair4_1_1001.mesh.tga	0	江湖自翻涌，洗我身上尘。\n此盆铜饰以江湖侠客的旧兵刃铸成。	园宅币
100000199	ui\Image\Homeland\data\source\Home\furniture\chair\Chair4_1_1002.mesh.tga	0	潇洒游四海，还得进澡盆。\n此盆铜饰以江湖侠客的旧兵刃铸成。	园宅会赛
100000200	ui\Image\Homeland\data\source\Home\furniture\cook\Cook1_2_1001.mesh.tga	0		园宅币
100000201	ui\Image\Homeland\data\source\Home\furniture\cook\Cook1_2_1002.mesh.tga	0		园宅币
100000202	ui\Image\Homeland\data\source\Home\furniture\cook\Cook1_2_1003.mesh.tga	0		园宅币
100000203	ui\Image\Homeland\data\source\Home\furniture\light\Light1_1_1005_L.prefab.tga	0	一盏臈缬寒琼书灯。臈缬，或曰“蜡点缬”也，以融臈涂绘布面之上，浸入黄褐染液，令布地为深黄色，若融染多次、浸多色染液，可为复色。	园宅币
100000204	ui\Image\Homeland\data\source\Home\furniture\light\Light2_2_1001_L.prefab.tga	0	笼布上饰团花纹的摆灯，大唐四方所常用。	园宅币
100000205	ui\Image\Homeland\data\source\Home\furniture\light\Light2_2_1002_L.prefab.tga	0	扁青，国朝诸涂装色料之一。朱崖、巴南及林邑、扶南、舶上来者，形块大如拳，其色又青，腹中亦时有空者；武昌者，片块小、而色更佳；兰州、梓州者，形扁作片，而色浅也。	生活技能
100000206	ui\Image\Homeland\data\source\Home\furniture\light\Light2_2_1003_L.prefab.tga	0	桐木，桐树上伐下的木材。	生活技能
100000207	ui\Image\Homeland\data\source\Home\furniture\light\Light2_2_1006_L.prefab.tga	0	采国朝木作所常见的下脚料——黄杨木根鏨刻而成。	园宅币
100000208	ui\Image\Homeland\data\source\Home\furniture\light\Light2_2_1008_L.prefab.tga	0	臈缬夹竹桃书灯一盏。本朝臈缬，可为复色，技法繁复，不见于经传，想来他日不易传世。	大战
100000209	ui\Image\Homeland\data\source\Home\furniture\light\Light2_2_1009_L.prefab.tga	0	金平脱双比翼灯一盏，灯笼布采臈缬布，布面彩绘芙蓉。	园宅币
100000210	ui\Image\Homeland\data\source\home\furniture\light\light3_3_1001_L.prefab.tga	0	素髹桐木壁灯一架，通体素髹。素髹，一名单漆，虽只一二颜色，却需经麻灰反复刮抹，数度上漆、打磨。设若刮涂稍有不慎，抑或漆笔沾污丝毫，则功归一篑也。素髹成器，以髹面平整、光采润泽者为上。	园宅币
100000211	ui\Image\Homeland\data\source\home\furniture\light\light3_3_1002_L.prefab.tga	0		园宅币
100000212	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1001_L.prefab.tga	0	一盏臈缬寒琼灯笼。臈缬，或曰“蜡点缬”也，以融臈涂绘布面之上，浸入黄褐染液，令布地为深黄色，若融染多次、浸多色染液，可为复色。	园宅币
100000213	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1002_L.prefab.tga	0	人言此物原为卢照邻妻郭氏之物。卢照邻本与郭氏为恩爱眷侣，后照邻赴京赶考，典选未中，又忽染风疾，半边身子动弹不得，容貌尽毁。彼时照邻贫困，无以传信郭氏。郭氏便以为自己遭照邻遗弃，心灰意冷，郁郁而终。卢照邻之子年幼，奔赴长安，无力携带此灯，将此灯弃于家中。	战阶13阶
100000214	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1003_L.prefab.tga	0	岁华行复止，犹梦初见时。	园宅币
100000215	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1004_L.prefab.tga	0	高楼独坐际，月下思远游。	园宅币
100000216	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1005_L.prefab.tga	0	扁青，国朝诸涂装色料之一。朱崖、巴南及林邑、扶南、舶上来者，形块大如拳，其色又青，腹中亦时有空者；武昌者，片块小、而色更佳；兰州、梓州者，形扁作片，而色浅也。	园宅币
100000217	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1006_L.prefab.tga	0	此器以臈缬朝霞锦为灯笼布，形如双圜，坠有荷包佩饰。	名剑大会11段
100000218	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1007_L.prefab.tga	0	此器以臈缬朝霞锦为灯笼布，平脱髹饰文杏叶样式的金箔。	园宅币
100000219	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1008_L.prefab.tga	0		生活技能
100000220	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1009_L.prefab.tga	0		园宅会赛
100000221	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1010_L.prefab.tga	0		园宅币
100000222	ui\Image\Homeland\data\source\Home\furniture\paint\Paint10_2_1001.mesh.tga	0		园宅币
100000223	ui\Image\Homeland\data\source\Home\furniture\paint\Paint11_3_1001.mesh.tga	0	六月藕荷清，小池归棹来。	园宅币
100000224	ui\Image\Homeland\data\source\Home\furniture\paint\Paint1_1_1001.mesh.tga	0		园宅币
100000225	ui\Image\Homeland\data\source\Home\furniture\paint\Paint2_2_1001.mesh.tga	0		园宅币
100000229	ui\Image\Homeland\data\source\Home\furniture\paint\Paint2_2_1005.mesh.tga	0		园宅币
100000230	ui\Image\Homeland\data\source\Home\furniture\paint\Paint2_2_1006.mesh.tga	0		园宅币
100000232	ui\Image\Homeland\data\source\Home\furniture\paint\Paint3_2_1002.mesh.tga	0		生活技能
100000237	ui\Image\Homeland\data\source\Home\furniture\paint\Paint8_2_1001.mesh.tga	0	纸上不着点墨，心中了无挂碍。\n产出地图：经首道源岛	宠物游历
100000239	ui\Image\Homeland\data\source\Home\furniture\tea\Tea1_2_1001.mesh.tga	0		园宅币
100000240	ui\Image\Homeland\data\source\Home\furniture\tea\Tea1_2_1002.mesh.tga	0		园宅币
100000241	ui\Image\Homeland\data\source\Home\furniture\tea\Tea1_2_1003.mesh.tga	0	越瓷类玉，邢瓷类冰。罗合，或曰茶罗子，多以竹节为之，此器特采白瓷。	生活技能
100000242	ui\Image\Homeland\data\source\Home\furniture\tea\Tea1_2_1004.mesh.tga	0		生活技能
100000243	ui\Image\Homeland\data\source\Home\furniture\tea\Tea2_2_1001.mesh.tga	0		园宅币
100000245	ui\Image\Homeland\data\source\Home\furniture\tea\Tea2_2_1003.mesh.tga	0	越瓷类玉，邢瓷类冰。罗合，或曰茶罗子，多以竹节为之，此器特采白瓷。	园宅币
100000246	ui\Image\Homeland\data\source\Home\furniture\tea\Tea2_2_1004.mesh.tga	0	越瓷类玉，邢瓷类冰。罗合，或曰茶罗子，多以竹节为之，此器特采白瓷。	园宅币
100000248	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_1_1001.mesh.tga	0	磁州窑所出。窑址虽新兴微小，成器却硕大无朋。	园宅币
100000249	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1001.mesh.tga	0	吉州窑所出，黑釉精致，隐约可见木叶刻画。	园宅币
100000250	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1002.mesh.tga	0	此经瓶釉色奇绝，世所未见。乃由九州港市集的行商输入。	园宅币
100000251	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1003.mesh.tga	0	此经瓶釉色奇绝，世所未见。乃由九州港市集的行商输入。	园宅币
100000252	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1004.mesh.tga	0		生活技能
100000253	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1005.mesh.tga	0	越瓷类玉，邢瓷类冰。	园宅币
100000254	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1006.mesh.tga	0	此经瓶釉色奇绝，世所未见。乃由九州港市集的行商输入。	园宅币
100000255	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1008.mesh.tga	0		
100000256	ui\Image\Homeland\data\source\Home\furniture\bed\Bed1_1_1001.mesh.tga	0	一方风荷图莞草席。莞草，或曰水葱。莞席又名水葱席。	园宅币
100000257	ui\Image\Homeland\data\source\Home\furniture\bed\Bed1_1_1002.mesh.tga	0	一方京兆舞鹤纹葵草茵席。茵席者，茵褥与席联称也。	园宅币
100000258	ui\Image\Homeland\data\source\Home\furniture\bed\Bed1_1_1003.mesh.tga	0	一方风荷图葵草席。葵草席，京兆府土贡也。	生活技能
100000259	ui\Image\Homeland\data\source\Home\furniture\bed\Bed1_1_1004.mesh.tga	0	一方缠枝纹织锦茵席。茵席者，茵褥与席联称也。	生活技能
100000260	ui\Image\Homeland\data\source\Home\furniture\bed\Bed1_1_1005.mesh.tga	0	一方云涛图织锦茵席。织锦，或曰“织成”，本朝织锦花样丰富，图样亦广受西域诸国影响，丰俭由人，为家具上铺设茵褥之首选。	园宅币
100000261	ui\Image\Homeland\data\source\Home\furniture\bed\Bed1_1_1006.mesh.tga	0	一方广陵鱼戏纹莞草席。本朝土贡莞席，正以广陵所出为上品。	生活技能
100000262	ui\Image\Homeland\data\source\Home\furniture\bed\Bed2_1_1001.mesh.tga	0	本朝坐、卧二具，无论尺幅宽窄、器物高低，皆可称床。	园宅币
100000263	ui\Image\Homeland\data\source\Home\furniture\bed\Bed2_1_2001.mesh.tga	0	雕鸾枋翘头板足榻一抬。此床雕枋为鸾，版足，装金棱，通体以苏木汁涂染，不另饰髹漆，床上铺衬臈缬鱼口绫纹茵褥。	园宅会赛
100000264	ui\Image\Homeland\data\source\Home\furniture\bed\Bed2_1_2002.mesh.tga	0	一方素髹桐木榻。素髹，一名单漆，虽只一二颜色，却需经麻灰反复刮抹，数度上漆、打磨。设若刮涂稍有不慎，抑或漆笔沾污丝毫，则功归一篑也。素髹成器，以髹面平整、光采润泽者为上。	园宅币
100000265	ui\Image\Homeland\data\source\Home\furniture\bed\Bed2_1_2003.mesh.tga	0	卷涛纹金棱黄杨木壸门坐床一抬。此床以黄杨木为原材，局脚形近壸门，下接托泥，涂金棱为饰。背靠衬润州织卷涛图斜纹锦缎。	园宅币
100000266	ui\Image\Homeland\data\source\Home\furniture\bed\Bed3_1_1001.mesh.tga	0	金平脱宝相花桑木床一架。此床采上品桑木制成，带四面屏障，饰斗帐，床基座金平脱八开宝相花、卷草纹，四屏面板平脱金莲花，并浮雕云雷纹。通体涂苏木汁，髹漆莹润。	园宅币
100000267	ui\Image\Homeland\data\source\Home\furniture\bed\Bed3_1_1002.mesh.tga	0	团花纹金棱紫檀床一架。此床以紫檀为原材，带屏障，屏面以苏木汁涂卷草纹，屏面上板牙头镂如壸门，通体经揩清、推光，光华幽淳。	园宅币
100000268	ui\Image\Homeland\data\source\Home\furniture\bed\Bed3_4_1001.mesh.tga	0	宫漏影繁华，黄粱梦跌宕。\n据传，此床本武惠妃昔年所用。开元中，武惠妃对先皇言，曾梦见三思、延秀，自黄泉而出，匍匐床脚，缘床而上，徘徊宫中，纠缠不去，俄而又见凤落宫中，解救惠妃。惠妃以先皇比解救自己的凤凰，先皇大悦。帝妃并令工部匠人斩去惠妃宫旧床脚，以舞凤图饰帐幔，制为此床。	园宅会赛
100000269	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1002.mesh.tga	0	一方金平脱桑木棋局几，弈局正酣。	生活技能
100000270	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1003.mesh.tga	0	一方金平脱桐木茶函几，匣盖覆起。	园宅币
100000271	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1004.mesh.tga	0	一方沉香木板足几。板足几案滥觞自秦时“俎”，本朝几案原已不常用板状足，惟少数香案子犹设足如板，以便夹凭，想来此几便是如此。	园宅币
100000272	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1007.mesh.tga	0	一方金平脱桐木茶函几，茶函开着。	监本印文
100000273	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1008.mesh.tga	0		园宅币
100000274	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1009.mesh.tga	0	此书案采黄杨木整木挖做翘头板面，浮雕夕山图，曲面板足，带托泥。	园宅币
100000275	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1010.mesh.tga	0		
100000276	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_2004.Mesh.tga	0		
100000277	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_2005.Mesh.tga	0		
100000278	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_2006.Mesh.tga	0		
100000279	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_2007.Mesh.tga	0		
100000280	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_1001.mesh.tga	0	桐木卓子一方。卓子，意即四方台案中卓然立者，是本朝初兴之承具，始见于《神机制敌太白阴经·军资篇》所记“食卓四十张”；《封氏见闻记》中所言“卓琰子”之“卓”，亦为此物。	园宅币
100000281	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_1002.mesh.tga	0	雕枋桐木卓子一方。桌面与器足间以栌斗为承托。	生活技能
100000282	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_1003.mesh.tga	0	带托泥文柏卓子一方。此桌以圆材作壸门，下接托泥。壸门足与托泥接合插榫，此本朝新兴技法也。	园宅币
100000283	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_1004.mesh.tga	0	云石桑木卓子一方。此桌以枋材作壸门，接四条横枨，通体素髹，桌面嵌云石，平脱铜饰。	园宅币
100000284	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_2001.mesh.tga	0	素髹宝相面桑木卓子一方。板面形如宝相花，桐木攒边，通体素髹。	园宅币
100000285	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_2002.mesh.tga	0	花梨木壸门卓子一方。木作器足、枨之间，分饰牙盘，令镂空形如门者，呼为壸门。壸，音同“捆”，时人亦讹写为“壶”，或曰源自佛门牙脚帐装饰之法。本朝高桌装饰，习用宽唇牙盘壸门。	园宅币
100000286	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_2003.mesh.tga	0	此卓子通体赤漆，以桐木攒边，圜底，桌版面带冰盘沿，髹漆光润，实用大方。	园宅币
100000287	ui\Image\Homeland\data\source\Home\furniture\table\Table3_1_1002.mesh.tga	0	红泥绿蚁时令菜，人间烟火滋味长。	园宅币
100000292	ui\Image\Homeland\data\source\Home\furniture\censer\Censer1_1_1001.mesh.tga	0		园宅币
100000293	ui\Image\Homeland\data\source\Home\furniture\censer\Censer1_2_1001.mesh.tga	0	越州窑，借上林湖水温润，瓷称秘色。	园宅币
100000294	ui\Image\Homeland\data\source\Home\furniture\censer\Censer1_2_2002.mesh.tga	0	越州窑，借上林湖水温润，瓷称秘色。\n产出地图：巴陵县	宠物游历
