P_ID,uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource
32421,副本,5886,惊鸾鞋,0,3,5,2200,2772,384,140,0,0,0,36,45,0,0,0,0,0,0,0,0,0,306,0,597,0,0,0,0,284,0,0,,2D00D11,6,/副本·大衍盘丝洞: 连玉良
32422,副本,5886,泛梦鞋,0,2,5,2200,2772,384,0,0,0,140,36,45,0,0,0,0,0,0,0,0,0,306,0,597,0,0,0,0,284,0,0,,2D01D11,6,/副本·大衍盘丝洞: 连玉良
32423,副本,5886,魁元鞋,0,4,5,2200,2772,384,0,140,0,0,45,36,0,0,0,0,0,0,0,0,0,255,0,597,0,0,0,0,284,0,0,,2D02D11,6,/副本·大衍盘丝洞: 连玉良
32424,副本,5886,弥影鞋,0,5,5,2200,2772,384,0,0,140,0,45,36,0,0,0,0,0,0,0,0,0,255,0,597,0,0,0,0,284,0,0,,2D04D11,6,/副本·大衍盘丝洞: 连玉良
32425,副本,5886,苍蕴鞋,0,6,5,2200,2772,384,140,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,,2D10D39,6,/副本·大衍盘丝洞: 连玉良
32426,副本,5886,磐庚鞋,0,7,5,2200,2772,555,0,0,0,0,45,45,0,0,0,71,0,0,355,2055,0,0,0,0,0,0,0,284,142,0,423,,2D44D47,6,/副本·大衍盘丝洞: 连玉良
32427,副本,5885,惊鸾裳,0,3,7,2200,3960,548,200,0,0,0,65,81,0,0,0,0,0,0,0,0,0,436,0,853,0,0,0,406,0,0,0,,2D39D20,6,/副本·镜泊湖: 端木珩
32428,副本,5885,泛梦裳,0,2,7,2200,3960,548,0,0,0,200,65,81,0,0,0,0,0,0,0,0,0,436,0,853,0,0,0,406,0,0,0,,2D39D36,6,/副本·镜泊湖: 端木珩
32429,副本,5885,魁元裳,0,4,7,2200,3960,548,0,200,0,0,81,65,0,0,0,0,0,0,0,0,0,364,0,853,0,0,0,406,0,0,0,,2D39D09,6,/副本·镜泊湖: 端木珩
32430,副本,5885,弥影裳,0,5,7,2200,3960,548,0,0,200,0,81,65,0,0,0,0,0,0,0,0,0,364,0,853,0,0,0,406,0,0,0,,2D39D09,6,/副本·镜泊湖: 端木珩
32431,副本,5885,苍蕴裳,0,6,7,2200,3960,548,200,0,0,0,65,81,0,0,0,0,0,0,0,0,0,0,393,731,0,0,0,0,0,0,0,,2D41D39,6,/副本·镜泊湖: 端木珩
32432,副本,5885,磐庚裳,0,7,7,2200,3960,792,0,0,0,0,81,81,0,0,0,102,0,508,0,0,0,0,0,0,0,0,0,406,203,0,423,,2D45D42,6,/副本·镜泊湖: 端木珩
32433,副本,5881,惊鸾帽,0,3,9,2200,3564,494,180,0,0,0,58,72,0,0,0,0,0,0,0,0,0,393,0,768,0,0,0,366,0,0,0,,2D39D27,6,"/副本·泥兰洞天: 隐藏宝箱, 康杖石"
32434,副本,5881,泛梦帽,0,2,9,2200,3564,494,0,0,0,180,58,72,0,0,0,0,0,0,0,0,0,393,0,768,0,0,0,366,0,0,0,,2D39D27,6,"/副本·泥兰洞天: 隐藏宝箱, 康杖石"
32435,副本,5881,魁元帽,0,4,9,2200,3564,494,0,180,0,0,72,58,0,0,0,0,0,0,0,0,0,327,0,768,0,0,0,366,0,0,0,,2D39D18,6,"/副本·泥兰洞天: 隐藏宝箱, 康杖石"
32436,副本,5881,弥影帽,0,5,9,2200,3564,494,0,0,180,0,72,58,0,0,0,0,0,0,0,0,0,327,0,768,0,0,0,366,0,0,0,,2D39D18,6,"/副本·泥兰洞天: 隐藏宝箱, 康杖石"
32437,副本,5881,苍蕴帽,0,6,9,2200,3564,494,180,0,0,0,58,72,0,0,0,0,0,0,0,0,0,0,354,658,0,0,0,0,0,0,0,,2D00D39,6,"/副本·泥兰洞天: 隐藏宝箱, 康杖石"
32438,副本,5881,磐庚帽,0,7,9,2200,3564,713,0,0,0,0,72,72,0,0,0,91,0,457,0,0,0,0,0,0,0,0,366,0,183,0,423,,2D46D42,6,"/副本·泥兰洞天: 隐藏宝箱, 康杖石"
32439,副本,5884,惊鸾衣,0,3,8,2200,3960,548,200,0,0,0,72,90,0,0,0,0,0,0,0,0,0,436,0,853,0,0,0,406,0,0,0,,2D03D10,6,/副本·大衍盘丝洞: 尹无咎
32440,副本,5884,泛梦衣,0,2,8,2200,3960,548,0,0,0,200,72,90,0,0,0,0,0,0,0,0,0,436,0,853,0,0,0,406,0,0,0,,2D03D37,6,/副本·大衍盘丝洞: 尹无咎
32441,副本,5884,魁元衣,0,4,8,2200,3960,548,0,200,0,0,90,72,0,0,0,0,0,0,0,0,0,364,0,853,0,0,0,406,0,0,0,,2D03D06,6,/副本·大衍盘丝洞: 尹无咎
32442,副本,5884,弥影衣,0,5,8,2200,3960,548,0,0,200,0,90,72,0,0,0,0,0,0,0,0,0,364,0,853,0,0,0,406,0,0,0,,2D03D06,6,/副本·大衍盘丝洞: 尹无咎
32443,副本,5884,苍蕴衣,0,6,8,2200,3960,548,200,0,0,0,72,90,0,0,0,0,0,0,0,0,0,0,393,731,0,0,0,0,0,0,0,,2D31D00,6,/副本·大衍盘丝洞: 尹无咎
32444,副本,5884,磐庚衣,0,7,8,2200,3960,792,0,0,0,0,90,90,0,0,0,102,0,508,0,0,0,0,0,0,0,0,406,0,203,0,423,,2D47D03,6,/副本·大衍盘丝洞: 尹无咎
32445,副本,5882,昙青袖,0,3,6,2200,2772,384,140,0,0,0,50,63,0,0,0,0,0,0,0,0,0,306,0,0,0,0,597,0,284,0,0,,2D39D00,6,/副本·迷渊岛: 姜仇封
32446,副本,5882,落彩袖,0,2,6,2200,2772,384,0,0,0,140,50,63,0,0,0,0,0,0,0,0,0,306,0,0,0,0,597,0,284,0,0,,2D39D01,6,/副本·迷渊岛: 姜仇封
32447,副本,5882,殷云袖,0,4,6,2200,2772,384,0,140,0,0,63,50,0,0,0,0,0,0,0,0,0,255,0,0,0,0,597,0,284,0,0,,2D39D02,6,/副本·迷渊岛: 姜仇封
32448,副本,5882,心池袖,0,5,6,2200,2772,384,0,0,140,0,63,50,0,0,0,0,0,0,0,0,0,255,0,0,0,0,597,0,284,0,0,,2D39D04,6,/副本·迷渊岛: 姜仇封
32449,副本,5882,昔华袖,0,6,6,2200,2772,384,140,0,0,0,50,63,0,0,0,0,0,0,0,0,0,0,275,0,0,0,512,0,0,0,0,,2D05D41,6,/副本·迷渊岛: 姜仇封
32450,副本,5882,散英袖,0,7,6,2200,2772,555,0,0,0,0,63,63,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,284,142,0,423,,2D03D42,6,/副本·迷渊岛: 姜仇封
32451,副本,5883,昙青带,0,3,10,2200,2772,384,140,0,0,0,36,45,0,0,0,0,0,0,0,0,0,306,0,0,0,0,597,0,284,0,0,,2D39D00,6,/副本·迷渊岛: 姜仇封
32452,副本,5883,落彩带,0,2,10,2200,2772,384,0,0,0,140,36,45,0,0,0,0,0,0,0,0,0,306,0,0,0,0,597,0,284,0,0,,2D39D01,6,/副本·迷渊岛: 姜仇封
32453,副本,5883,殷云带,0,4,10,2200,2772,384,0,140,0,0,45,36,0,0,0,0,0,0,0,0,0,255,0,0,0,0,597,0,284,0,0,,2D39D02,6,/副本·迷渊岛: 姜仇封
32454,副本,5883,心池带,0,5,10,2200,2772,384,0,0,140,0,45,36,0,0,0,0,0,0,0,0,0,255,0,0,0,0,597,0,284,0,0,,2D39D04,6,/副本·迷渊岛: 姜仇封
32455,副本,5883,昔华带,0,6,10,2200,2772,384,140,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,275,0,0,0,512,0,0,0,0,,2D00D10,6,/副本·迷渊岛: 姜仇封
32456,副本,5883,散英带,0,7,10,2200,2772,555,0,0,0,0,45,45,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,284,142,0,423,,2D46D03,6,/副本·迷渊岛: 姜仇封
32457,副本,5886,昙青鞋,0,3,5,2200,2772,384,140,0,0,0,36,45,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,284,284,0,0,,2D00D39,6,/副本·迷渊岛: 魏宗明
32458,副本,5886,落彩鞋,0,2,5,2200,2772,384,0,0,0,140,36,45,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,284,284,0,0,,2D01D39,6,/副本·迷渊岛: 魏宗明
32459,副本,5886,殷云鞋,0,4,5,2200,2772,384,0,140,0,0,45,36,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,284,284,0,0,,2D02D39,6,/副本·迷渊岛: 魏宗明
32460,副本,5886,心池鞋,0,5,5,2200,2772,384,0,0,140,0,45,36,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,284,284,0,0,,2D04D39,6,/副本·迷渊岛: 魏宗明
32461,副本,5886,昔华鞋,0,6,5,2200,2772,384,140,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,275,0,0,0,512,0,0,0,0,,2D05D41,6,/副本·迷渊岛: 魏宗明
32462,副本,5886,散英鞋,0,7,5,2200,2772,555,0,0,0,0,45,45,0,0,0,71,355,0,0,0,0,0,0,0,0,0,0,284,142,0,423,,2D03D47,6,/副本·迷渊岛: 魏宗明
32463,副本,5885,昙青裳,0,3,7,2200,3960,548,200,0,0,0,65,81,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,406,406,0,0,,2D39D00,6,/副本·迷渊岛: 宫傲
32464,副本,5885,落彩裳,0,2,7,2200,3960,548,0,0,0,200,65,81,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,406,406,0,0,,2D39D01,6,/副本·迷渊岛: 宫傲
32465,副本,5885,殷云裳,0,4,7,2200,3960,548,0,200,0,0,81,65,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,406,406,0,0,,2D39D02,6,/副本·迷渊岛: 宫傲
32466,副本,5885,心池裳,0,5,7,2200,3960,548,0,0,200,0,81,65,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,406,406,0,0,,2D39D04,6,/副本·迷渊岛: 宫傲
32467,副本,5885,昔华裳,0,6,7,2200,3960,548,200,0,0,0,65,81,0,0,0,0,0,0,0,0,0,0,393,0,0,0,731,0,0,0,0,,2D41D00,6,/副本·迷渊岛: 宫傲
32468,副本,5885,散英裳,0,7,7,2200,3960,792,0,0,0,0,81,81,0,0,0,102,508,0,0,0,0,0,0,0,0,0,0,406,203,0,423,,2D03D43,6,/副本·迷渊岛: 宫傲
32469,副本,5881,昙青帽,0,3,9,2200,3564,494,180,0,0,0,58,72,0,0,0,0,0,0,0,0,0,393,0,0,0,0,768,366,0,0,0,,2D39D00,6,/副本·迷渊岛: 魏宗明
32470,副本,5881,落彩帽,0,2,9,2200,3564,494,0,0,0,180,58,72,0,0,0,0,0,0,0,0,0,393,0,0,0,0,768,366,0,0,0,,2D39D01,6,/副本·迷渊岛: 魏宗明
32471,副本,5881,殷云帽,0,4,9,2200,3564,494,0,180,0,0,72,58,0,0,0,0,0,0,0,0,0,327,0,0,0,0,768,366,0,0,0,,2D39D02,6,/副本·迷渊岛: 魏宗明
32472,副本,5881,心池帽,0,5,9,2200,3564,494,0,0,180,0,72,58,0,0,0,0,0,0,0,0,0,327,0,0,0,0,768,366,0,0,0,,2D39D04,6,/副本·迷渊岛: 魏宗明
32473,副本,5881,昔华帽,0,6,9,2200,3564,494,180,0,0,0,58,72,0,0,0,0,0,0,0,0,0,0,354,0,0,0,658,0,0,0,0,,2D00D05,6,/副本·迷渊岛: 魏宗明
32474,副本,5881,散英帽,0,7,9,2200,3564,713,0,0,0,0,72,72,0,0,0,548,0,0,0,0,0,0,0,0,0,0,366,0,183,0,423,,2D47D42,6,/副本·迷渊岛: 魏宗明
32475,副本,5884,昙青衣,0,3,8,2200,3960,548,200,0,0,0,72,90,0,0,0,0,0,0,0,0,0,436,0,0,0,0,853,406,0,0,0,,2D00D39,6,/副本·镜泊湖: 翁幼之
32476,副本,5884,落彩衣,0,2,8,2200,3960,548,0,0,0,200,72,90,0,0,0,0,0,0,0,0,0,436,0,0,0,0,853,406,0,0,0,,2D01D39,6,/副本·镜泊湖: 翁幼之
32477,副本,5884,殷云衣,0,4,8,2200,3960,548,0,200,0,0,90,72,0,0,0,0,0,0,0,0,0,364,0,0,0,0,853,406,0,0,0,,2D02D39,6,/副本·镜泊湖: 翁幼之
32478,副本,5884,心池衣,0,5,8,2200,3960,548,0,0,200,0,90,72,0,0,0,0,0,0,0,0,0,364,0,0,0,0,853,406,0,0,0,,2D04D39,6,/副本·镜泊湖: 翁幼之
32479,副本,5884,昔华衣,0,6,8,2200,3960,548,200,0,0,0,72,90,0,0,0,0,0,0,0,0,0,0,393,0,0,0,731,0,0,0,0,,2D00D41,6,/副本·镜泊湖: 翁幼之
32480,副本,5884,散英衣,0,7,8,2200,3960,792,0,0,0,0,90,90,0,0,0,609,0,0,0,0,0,0,0,0,0,0,406,0,203,0,423,,2D47D03,6,/副本·镜泊湖: 翁幼之
32481,声望,1981,湘越护手,0,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D10D05,6,/声望:康氏泥兰园(友好)
32482,声望,1981,游绛护手,0,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D37D05,6,/声望:康氏泥兰园(友好)
32483,声望,1981,倦清护手,0,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D05,6,/声望:康氏泥兰园(友好)
32484,声望,1981,封谋护手,0,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D05,6,/声望:康氏泥兰园(友好)
32485,声望,1981,庄侯护手,0,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D05D41,6,/声望:康氏泥兰园(友好)
32486,声望,1981,未麟护手,0,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,271,136,0,404,,2D03D42,6,/声望:康氏泥兰园(友好)
32487,声望,463,和光腰带,0,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D10D39,6,/声望:侠客岛·姜氏(友好)
32488,声望,463,载烽腰带,0,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D37D39,6,/声望:侠客岛·姜氏(友好)
32489,声望,463,知鸣腰带,0,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D39,6,/声望:侠客岛·姜氏(友好)
32490,声望,463,归珊腰带,0,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D39,6,/声望:侠客岛·姜氏(友好)
32491,声望,463,斯绮腰带,0,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D00D10,6,/声望:侠客岛·姜氏(友好)
32492,声望,463,灼桓腰带,0,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,0,271,136,0,404,,2D03D47,6,/声望:侠客岛·姜氏(友好)
32493,声望,921,蒲楠靴,0,3,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,,2D20D05,6,/声望:贺氏商会(友好)
32494,声望,921,祈廉靴,0,2,5,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,,2D36D05,6,/声望:贺氏商会(友好)
32495,声望,921,穆泓靴,0,4,5,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,,2D09D05,6,/声望:贺氏商会(友好)
32496,声望,921,敛灵靴,0,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,,2D09D05,6,/声望:贺氏商会(友好)
32497,声望,921,广斐靴,0,6,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D10D39,6,/声望:贺氏商会(友好)
32498,声望,921,恣丰靴,0,7,5,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,271,0,136,0,404,,2D45D47,6,/声望:贺氏商会(友好)
32499,声望,1136,梦觉帽,0,3,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,733,0,0,349,0,0,,2D00D39,6,/声望:东海丐帮分舵(友好)
32500,声望,1136,影临帽,0,2,9,2100,3402,471,0,0,0,172,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,733,0,0,349,0,0,,2D01D39,6,/声望:东海丐帮分舵(友好)
32501,声望,1136,非儒帽,0,4,9,2100,3402,471,0,172,0,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,0,349,0,0,,2D02D39,6,/声望:东海丐帮分舵(友好)
32502,声望,1136,璃曲帽,0,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,0,349,0,0,,2D04D39,6,/声望:东海丐帮分舵(友好)
32503,声望,1136,烛戈帽,0,6,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,,2D41D00,6,/声望:东海丐帮分舵(友好)
32504,声望,1136,秋鹤帽,0,7,9,2100,3402,681,0,0,0,0,69,69,0,0,0,87,436,0,0,0,0,0,0,0,0,0,349,0,175,0,404,,2D05D47,6,/声望:东海丐帮分舵(友好)
32505,副本,5882,乞兴袖,0,3,6,2300,2898,401,147,0,0,0,53,66,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,297,0,0,0,,2D10D39,6,"/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: /副本·英雄天子峰: 程傲/副本·荻花宫前山: //掉落: ,辛然、吴颖莲,桃谷六仙,,慧钟,程傲,康成辩,叶凌烈,牛介平,慕容绿珠,看舞,宝箱"
32506,副本,5882,韦圣袖,0,2,6,2300,2898,401,0,0,0,147,53,66,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,297,0,0,0,,2D37D39,6,"/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: /副本·英雄天子峰: 程傲/副本·荻花宫前山: //掉落: ,辛然、吴颖莲,桃谷六仙,,慧钟,程傲,康成辩,叶凌烈,牛介平,慕容绿珠,看舞,宝箱"
32507,副本,5882,边年袖,0,4,6,2300,2898,401,0,147,0,0,66,53,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,297,0,0,0,,2D06D39,6,"/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: /副本·英雄天子峰: 程傲/副本·荻花宫前山: //掉落: ,辛然、吴颖莲,桃谷六仙,,慧钟,程傲,康成辩,叶凌烈,牛介平,慕容绿珠,看舞,宝箱"
32508,副本,5882,允物袖,0,5,6,2300,2898,401,0,0,147,0,66,53,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,297,0,0,0,,2D06D39,6,"/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: /副本·英雄天子峰: 程傲/副本·荻花宫前山: //掉落: ,辛然、吴颖莲,桃谷六仙,,慧钟,程傲,康成辩,叶凌烈,牛介平,慕容绿珠,看舞,宝箱"
32509,副本,5882,画莺袖,0,6,6,2300,2898,401,147,0,0,0,53,66,0,0,0,0,0,0,0,0,0,0,288,535,0,0,0,0,0,0,0,,2D10D39,6,"/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: /副本·英雄天子峰: 程傲/副本·荻花宫前山: //掉落: ,辛然、吴颖莲,桃谷六仙,,慧钟,程傲,康成辩,叶凌烈,牛介平,慕容绿珠,看舞,宝箱"
32510,副本,5882,停云袖,0,7,6,2300,2898,580,0,0,0,0,66,66,0,0,0,74,0,0,372,2149,0,0,0,0,0,0,297,0,149,0,442,,2D45D42,6,"/副本·英雄泥兰洞天: 康成辩/副本·白帝水宫: 慕容绿珠/副本·英雄天泣林: 看舞/副本·直城门: 牛介平/副本·光明顶秘道: 辛然、吴颖莲/副本·英雄无量宫: 桃谷六仙/副本·英雄剑冢: 叶凌烈/副本·英雄灵霄峡: 慧钟/副本·英雄日轮山城: /副本·英雄天子峰: 程傲/副本·荻花宫前山: //掉落: ,辛然、吴颖莲,桃谷六仙,,慧钟,程傲,康成辩,叶凌烈,牛介平,慕容绿珠,看舞,宝箱"
32511,副本,5883,乞兴带,0,3,10,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,297,297,0,0,,2D11D05,6,/副本·英雄镜泊湖: 寒鸦三女/副本·刀轮海厅: 令狐伤、赵淮、八重妙法村正/副本·英雄梵空禅院: 悟影/副本·春明门: 崔乾佑/副本·华清宫回忆录: 英怀珠/副本·英雄寂灭厅: 剑心（不解救）/副本·英雄仙踪林: 塔纳刀王/副本·英雄无盐岛: /副本·英雄荻花宫前山: /副本·风雨稻香村: 肖童/副本·天子峰: 柳随风
32512,副本,5883,韦圣带,0,2,10,2300,2898,401,0,0,0,147,38,47,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,297,297,0,0,,2D11D05,6,/副本·英雄镜泊湖: 寒鸦三女/副本·刀轮海厅: 令狐伤、赵淮、八重妙法村正/副本·英雄梵空禅院: 悟影/副本·春明门: 崔乾佑/副本·华清宫回忆录: 英怀珠/副本·英雄寂灭厅: 剑心（不解救）/副本·英雄仙踪林: 塔纳刀王/副本·英雄无盐岛: /副本·英雄荻花宫前山: /副本·风雨稻香村: 肖童/副本·天子峰: 柳随风
32513,副本,5883,边年带,0,4,10,2300,2898,401,0,147,0,0,47,38,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,297,297,0,0,,2D11D05,6,/副本·英雄镜泊湖: 寒鸦三女/副本·刀轮海厅: 令狐伤、赵淮、八重妙法村正/副本·英雄梵空禅院: 悟影/副本·春明门: 崔乾佑/副本·华清宫回忆录: 英怀珠/副本·英雄寂灭厅: 剑心（不解救）/副本·英雄仙踪林: 塔纳刀王/副本·英雄无盐岛: /副本·英雄荻花宫前山: /副本·风雨稻香村: 肖童/副本·天子峰: 柳随风
32514,副本,5883,允物带,0,5,10,2300,2898,401,0,0,147,0,47,38,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,297,297,0,0,,2D11D05,6,/副本·英雄镜泊湖: 寒鸦三女/副本·刀轮海厅: 令狐伤、赵淮、八重妙法村正/副本·英雄梵空禅院: 悟影/副本·春明门: 崔乾佑/副本·华清宫回忆录: 英怀珠/副本·英雄寂灭厅: 剑心（不解救）/副本·英雄仙踪林: 塔纳刀王/副本·英雄无盐岛: /副本·英雄荻花宫前山: /副本·风雨稻香村: 肖童/副本·天子峰: 柳随风
32515,副本,5883,画莺带,0,6,10,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,,2D41D00,6,/副本·英雄镜泊湖: 寒鸦三女/副本·刀轮海厅: 令狐伤、赵淮、八重妙法村正/副本·英雄梵空禅院: 悟影/副本·春明门: 崔乾佑/副本·华清宫回忆录: 英怀珠/副本·英雄寂灭厅: 剑心（不解救）/副本·英雄仙踪林: 塔纳刀王/副本·英雄无盐岛: /副本·英雄荻花宫前山: /副本·风雨稻香村: 肖童/副本·天子峰: 柳随风
32516,副本,5883,停云带,0,7,10,2300,2898,580,0,0,0,0,47,47,0,0,0,74,0,372,0,0,0,0,0,0,0,0,297,0,149,0,442,,2D03D47,6,/副本·英雄镜泊湖: 寒鸦三女/副本·刀轮海厅: 令狐伤、赵淮、八重妙法村正/副本·英雄梵空禅院: 悟影/副本·春明门: 崔乾佑/副本·华清宫回忆录: 英怀珠/副本·英雄寂灭厅: 剑心（不解救）/副本·英雄仙踪林: 塔纳刀王/副本·英雄无盐岛: /副本·英雄荻花宫前山: /副本·风雨稻香村: 肖童/副本·天子峰: 柳随风
32517,副本,5886,乞兴履,0,3,5,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,0,297,0,0,,2D05D11,6,/副本·英雄迷渊岛: 魏宗明/副本·银雾湖: 银鼍龙王/副本·英雄引仙水榭: 剑姬阵/副本·雁门关之役: 拓跋离/副本·英雄流离岛: 第五雍容/副本·唐门密室: 汉唐/副本·英雄毒神殿: 鲍穆侠/副本·英雄风雨稻香村: 肖红/副本·英雄空雾峰: 鬼影千华/副本·英雄荻花宫前山: 宝箱3/副本·天子峰: 玄悲
32518,副本,5886,韦圣履,0,2,5,2300,2898,401,0,0,0,147,38,47,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,0,297,0,0,,2D05D11,6,/副本·英雄迷渊岛: 魏宗明/副本·银雾湖: 银鼍龙王/副本·英雄引仙水榭: 剑姬阵/副本·雁门关之役: 拓跋离/副本·英雄流离岛: 第五雍容/副本·唐门密室: 汉唐/副本·英雄毒神殿: 鲍穆侠/副本·英雄风雨稻香村: 肖红/副本·英雄空雾峰: 鬼影千华/副本·英雄荻花宫前山: 宝箱3/副本·天子峰: 玄悲
32519,副本,5886,边年履,0,4,5,2300,2898,401,0,147,0,0,47,38,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,0,297,0,0,,2D05D11,6,/副本·英雄迷渊岛: 魏宗明/副本·银雾湖: 银鼍龙王/副本·英雄引仙水榭: 剑姬阵/副本·雁门关之役: 拓跋离/副本·英雄流离岛: 第五雍容/副本·唐门密室: 汉唐/副本·英雄毒神殿: 鲍穆侠/副本·英雄风雨稻香村: 肖红/副本·英雄空雾峰: 鬼影千华/副本·英雄荻花宫前山: 宝箱3/副本·天子峰: 玄悲
